,head_id,relation_id,tail_id,score,in_validation,in_testing
12582,28,7,46,-0.32070586,False,False
12583,1,6,45,-0.32070622,False,False
12584,11,9,9,-0.32070836,False,False
12585,9,6,36,-0.3207087,False,False
12586,23,5,45,-0.3207092,False,False
12587,22,9,21,-0.32071018,False,False
12588,11,2,13,-0.32071248,False,False
12589,34,15,28,-0.320714,False,False
12590,17,13,2,-0.3207166,False,False
12591,5,6,34,-0.32071927,False,False
12592,1,16,15,-0.32072088,False,False
12593,21,8,25,-0.32072178,False,False
12594,46,7,17,-0.320722,False,False
12595,26,0,6,-0.32072222,False,False
12596,44,15,34,-0.32072356,False,False
12597,44,7,21,-0.3207236,False,False
12598,43,5,14,-0.3207238,False,False
12599,3,7,14,-0.32072422,False,False
12600,45,2,43,-0.3207251,False,False
12601,1,13,40,-0.3207257,False,False
12602,38,9,34,-0.3207266,False,False
12603,39,16,9,-0.32072684,False,False
12604,16,0,26,-0.32072958,False,False
12605,41,3,3,-0.32073054,False,False
12606,28,0,22,-0.32073092,False,False
12607,18,8,12,-0.32073522,False,False
12608,25,10,37,-0.32073838,False,False
12609,11,6,37,-0.3207394,False,False
12610,7,4,2,-0.32073975,False,False
12611,16,7,42,-0.32073984,False,False
12612,42,15,23,-0.3207402,False,False
12613,37,7,19,-0.32074457,False,False
12614,27,11,30,-0.3207458,False,False
12615,1,5,31,-0.32074687,False,False
12616,4,10,14,-0.32075122,False,False
12617,7,6,20,-0.32075152,False,False
12618,45,3,46,-0.32075158,False,False
12619,31,15,9,-0.3207516,False,False
12620,26,8,22,-0.32075205,False,False
12621,28,6,1,-0.32075247,False,False
12622,27,3,32,-0.32075277,False,False
12623,28,14,45,-0.32075486,False,False
12624,24,12,32,-0.32075548,False,False
12625,17,13,34,-0.32075557,False,False
12626,5,7,14,-0.32075736,False,False
12627,43,0,26,-0.32075778,False,False
12628,45,5,14,-0.320762,False,False
12629,34,5,28,-0.32076335,False,False
12630,13,11,26,-0.3207666,False,False
12631,18,6,19,-0.3207687,False,False
12632,45,11,15,-0.32076877,False,False
12633,30,15,29,-0.320771,False,False
12634,30,11,10,-0.32077104,False,False
12635,40,12,4,-0.32077152,False,False
12636,13,15,20,-0.3207747,False,False
12637,43,6,5,-0.32077545,False,False
12638,41,11,30,-0.3207764,False,False
12639,16,6,15,-0.32077765,False,False
12640,3,16,43,-0.3207828,True,False
12641,15,10,13,-0.32078323,False,False
12642,37,6,6,-0.32078326,False,False
12643,9,15,15,-0.3207841,False,False
12644,34,10,15,-0.3207853,False,False
12645,35,2,21,-0.32078588,False,False
12646,36,15,15,-0.3207871,False,False
12647,42,9,40,-0.32078713,False,False
12648,1,9,17,-0.32078844,False,False
12649,15,4,41,-0.32079014,False,False
12650,23,16,32,-0.32079062,False,False
12651,4,12,23,-0.32079107,False,False
12652,5,15,3,-0.32079282,False,False
12653,46,1,27,-0.3207935,False,False
12654,42,6,5,-0.32079527,False,False
12655,22,14,5,-0.32079867,False,False
12656,20,14,17,-0.3207991,False,False
12657,35,10,40,-0.3207994,False,False
12658,41,9,8,-0.32079965,False,False
12659,43,6,24,-0.32080093,False,False
12660,37,4,1,-0.32080182,False,False
12661,46,12,42,-0.32080233,False,False
12662,0,2,6,-0.3208031,False,False
12663,23,8,14,-0.32080558,False,False
12664,6,8,1,-0.3208068,False,False
12665,42,11,20,-0.3208076,False,False
12666,5,1,7,-0.32080892,False,False
12667,20,8,25,-0.32081088,False,False
12668,23,9,34,-0.3208111,False,False
12669,38,13,28,-0.3208113,False,False
12670,22,11,27,-0.32081166,False,False
12671,45,10,22,-0.32081267,False,False
12672,39,6,33,-0.3208133,False,False
12673,23,8,21,-0.3208141,False,False
12674,42,8,10,-0.3208151,False,False
12675,30,7,23,-0.32081738,False,False
12676,24,12,30,-0.32081795,False,False
12677,21,11,17,-0.32082173,False,False
12678,41,10,38,-0.32083234,False,False
12679,23,0,19,-0.3208328,False,False
12680,27,6,9,-0.32083535,False,False
12681,42,0,23,-0.32083544,False,False
12682,28,13,18,-0.32083815,False,False
12683,35,0,14,-0.32083923,False,False
12684,17,15,14,-0.32084042,False,False
12685,6,6,39,-0.32084164,False,False
12686,18,1,1,-0.32084182,False,False
12687,22,3,1,-0.32084182,False,False
12688,45,10,27,-0.32084557,False,False
12689,6,8,41,-0.32084817,False,False
12690,44,0,28,-0.3208517,False,False
12691,33,9,41,-0.32085252,False,False
12692,18,3,14,-0.32085478,False,False
12693,45,6,34,-0.3208559,False,False
12694,0,9,0,-0.3208563,False,False
12695,33,5,10,-0.32085752,False,False
12696,24,8,33,-0.32086152,False,False
12697,3,9,7,-0.3208631,False,False
12698,10,4,18,-0.320866,False,False
12699,17,13,5,-0.3208687,False,False
12700,38,6,29,-0.32087114,False,False
12701,2,10,17,-0.3208722,False,False
12702,13,13,27,-0.32087615,False,False
12703,35,0,11,-0.32087654,False,False
12704,43,11,10,-0.32087785,False,False
12705,32,0,33,-0.32087982,False,False
12706,43,4,14,-0.32088003,False,False
12707,17,6,30,-0.32088417,False,False
12708,30,1,11,-0.32088667,False,False
12709,7,8,45,-0.320888,False,False
12710,34,0,6,-0.3208903,False,False
12711,27,3,4,-0.32089204,False,False
12712,1,4,14,-0.3208922,False,False
12713,15,1,23,-0.32089248,False,False
12714,43,9,19,-0.32089266,False,False
12715,1,2,46,-0.32089323,False,False
12716,24,12,2,-0.32089525,False,False
12717,42,16,29,-0.32089558,False,False
12718,13,1,4,-0.3208964,False,False
12719,1,6,36,-0.320898,False,False
12720,39,4,26,-0.32089838,False,False
12721,32,3,13,-0.32089877,False,False
12722,21,7,20,-0.3209028,False,False
12723,36,11,18,-0.32090366,False,False
12724,44,0,5,-0.320907,False,False
12725,10,0,3,-0.32091013,False,False
12726,5,16,5,-0.32091054,False,False
12727,35,13,15,-0.320911,False,False
12728,2,13,36,-0.32091242,False,False
12729,46,12,33,-0.32091334,False,False
12730,24,8,5,-0.3209134,False,False
12731,20,15,32,-0.32091773,False,False
12732,29,3,34,-0.3209181,False,False
12733,42,2,0,-0.32091892,False,False
12734,2,13,18,-0.32091928,False,False
12735,29,15,37,-0.32092014,False,False
12736,29,7,21,-0.32092044,False,False
12737,45,8,42,-0.32092318,False,False
12739,37,10,1,-0.32093048,False,False
12740,43,3,4,-0.32093126,False,False
12741,17,5,36,-0.3209322,False,False
12742,38,3,14,-0.3209392,False,False
12743,24,9,46,-0.32093963,False,False
12744,45,4,11,-0.32093966,False,False
12745,21,10,43,-0.32094002,False,False
12746,28,7,0,-0.3209432,False,False
12747,46,5,17,-0.3209437,False,False
12748,30,4,46,-0.32094637,False,False
12749,6,13,26,-0.32094663,False,False
12750,34,13,42,-0.32094753,False,False
12751,37,2,32,-0.32094812,False,False
12752,41,9,21,-0.32095072,False,False
12753,3,8,35,-0.3209516,False,False
12754,40,15,13,-0.3209522,False,False
12755,0,3,12,-0.32095233,False,False
12756,26,2,34,-0.3209542,False,False
12757,0,2,30,-0.32095492,False,False
12758,29,3,0,-0.32095566,False,False
12759,9,2,25,-0.32095623,False,False
12760,37,16,43,-0.32095808,False,False
12761,14,6,0,-0.3209586,False,False
12762,42,1,13,-0.32096013,False,False
12763,32,10,15,-0.32096156,False,False
12764,46,8,7,-0.32096288,False,False
12765,43,4,5,-0.32096478,False,False
12766,38,3,28,-0.32096896,False,False
12767,46,13,22,-0.320969,False,False
12768,8,15,26,-0.3209735,False,False
12769,20,2,4,-0.32097608,False,False
12770,2,7,35,-0.320978,False,False
12771,4,4,8,-0.3209789,False,False
12772,10,11,40,-0.32098103,False,False
12773,18,4,46,-0.32098106,False,False
12774,39,12,36,-0.3209814,False,False
12775,39,0,2,-0.32098207,False,False
12776,10,3,45,-0.32098243,False,False
12777,34,1,15,-0.32098305,False,False
12778,7,3,26,-0.32098866,False,False
12779,39,1,10,-0.3209901,False,False
12780,39,6,31,-0.3209903,False,False
12781,25,0,16,-0.32099056,False,False
12782,16,0,40,-0.32099232,False,False
12783,37,9,38,-0.32099748,False,False
12784,8,1,15,-0.32099795,False,False
12785,30,0,2,-0.32099858,False,False
12786,21,16,29,-0.32099932,False,False
12787,12,4,0,-0.32099962,False,False
12788,27,8,18,-0.32100144,False,False
12789,43,0,4,-0.32100198,False,False
12790,43,1,5,-0.32100415,False,False
12791,15,7,14,-0.32100514,False,False
12792,5,3,2,-0.32100537,False,False
12793,40,7,20,-0.32100552,False,False
12794,44,5,28,-0.32100594,False,False
12795,5,13,36,-0.32100642,False,False
12796,28,1,36,-0.3210079,False,False
12797,5,12,25,-0.32100853,False,False
12798,17,16,41,-0.32100865,False,False
12799,30,1,38,-0.32100904,False,False
12800,21,2,10,-0.32101402,False,False
12801,45,4,34,-0.32101467,False,False
12802,29,11,46,-0.3210149,False,False
12803,0,0,9,-0.32101685,False,False
12804,31,15,11,-0.3210174,False,False
12805,22,9,16,-0.32101774,False,False
12806,34,7,44,-0.32101816,False,False
12807,11,6,9,-0.32102153,False,False
12808,5,14,21,-0.3210217,False,False
12809,44,1,23,-0.3210225,False,False
12810,13,3,33,-0.3210243,False,False
12811,6,9,21,-0.32102558,False,False
12812,16,10,4,-0.32102925,False,False
12813,11,0,15,-0.32103005,False,False
12814,6,8,34,-0.3210312,False,False
12815,34,6,37,-0.32103178,False,False
12816,27,9,32,-0.32103395,False,False
12817,0,3,7,-0.3210354,False,False
12818,9,15,14,-0.32103756,False,False
12819,23,6,11,-0.3210404,False,False
12820,7,3,28,-0.32104042,False,False
12821,23,11,32,-0.32104093,False,False
12822,18,6,34,-0.32104114,False,False
12823,32,10,22,-0.3210419,False,False
12824,18,8,13,-0.321042,False,False
12825,38,0,20,-0.32104307,False,False
12826,16,11,44,-0.32104433,False,False
12827,46,2,17,-0.32104486,False,False
12828,15,6,45,-0.32104558,False,False
12829,14,8,24,-0.32104808,False,False
12830,31,2,15,-0.3210486,False,False
12831,38,0,15,-0.32104883,False,False
12832,32,1,38,-0.32105088,False,False
12833,1,13,6,-0.321051,False,False
12834,37,11,14,-0.32105252,False,False
12835,11,6,14,-0.3210527,False,False
12836,20,1,22,-0.32105434,False,False
12837,0,14,35,-0.32105437,False,False
12838,18,9,18,-0.32105535,False,False
12839,46,10,6,-0.3210585,False,False
12840,24,3,17,-0.32105976,False,False
12841,36,1,26,-0.32105994,False,False
12842,39,12,8,-0.32106066,False,False
12843,46,14,14,-0.32106122,False,False
12844,1,6,29,-0.32106367,False,False
12845,19,15,26,-0.32106435,False,False
12846,2,0,45,-0.32106447,False,False
12847,20,10,46,-0.32106537,False,False
12848,30,11,40,-0.3210664,False,False
12849,39,9,40,-0.3210689,False,False
12850,2,8,39,-0.32107362,False,False
12851,46,13,20,-0.32107568,False,False
12852,27,14,36,-0.32107604,False,False
12853,33,10,23,-0.32107642,False,False
12854,25,6,43,-0.32107657,False,False
12855,27,13,41,-0.32107735,False,False
12856,4,2,28,-0.32107773,False,False
12857,37,11,4,-0.3210793,False,False
12858,44,10,13,-0.3210793,False,False
12859,11,13,24,-0.32108623,False,False
12860,40,10,16,-0.32108718,False,False
12861,13,8,27,-0.3210872,False,False
12862,13,15,13,-0.32108814,False,False
12863,44,14,30,-0.32108912,False,False
12864,38,8,30,-0.32109076,False,False
12865,39,3,3,-0.32109156,False,False
12866,4,0,43,-0.32109267,False,False
12867,24,8,18,-0.3210928,False,False
12868,6,2,22,-0.32109317,False,False
12869,46,12,1,-0.32109484,False,False
12870,1,2,32,-0.32109526,False,False
12871,31,4,11,-0.32109827,False,False
12872,5,6,30,-0.32109842,False,False
12873,23,16,1,-0.32109892,False,False
12874,13,2,43,-0.32109934,False,False
12875,1,2,9,-0.3211009,False,False
12876,42,7,6,-0.32110137,False,False
12877,14,7,42,-0.3211018,False,False
12878,21,5,21,-0.3211024,False,False
12879,11,14,22,-0.32110578,False,False
12880,40,4,19,-0.32110882,False,False
12881,17,10,13,-0.32110986,False,False
12882,10,1,19,-0.32111004,False,False
12883,12,0,2,-0.32111007,False,False
12884,8,2,41,-0.3211136,False,False
12885,35,1,15,-0.3211148,False,False
12886,0,7,38,-0.32111582,False,False
12887,2,15,31,-0.3211175,False,False
12888,46,15,7,-0.3211181,False,False
12889,11,2,38,-0.3211185,False,False
12890,8,6,25,-0.32112074,False,False
12891,6,7,15,-0.32112205,False,False
12892,17,15,18,-0.32112265,False,False
12893,28,13,11,-0.3211233,False,False
12894,8,15,27,-0.32112437,False,False
12895,34,4,20,-0.32112464,False,False
12896,9,11,30,-0.32112467,False,False
12897,46,8,2,-0.32112482,False,False
12898,11,7,12,-0.32112586,False,False
12899,39,9,36,-0.32112697,False,False
12900,9,10,22,-0.32112822,False,False
12901,35,10,42,-0.32112858,False,False
12902,8,8,45,-0.3211287,False,False
12903,32,7,20,-0.32112917,False,False
12904,15,7,42,-0.32112986,False,False
12905,23,15,24,-0.32113156,False,False
12906,13,13,21,-0.3211387,False,False
12907,45,13,31,-0.32114035,False,False
12908,10,8,46,-0.32114035,False,False
12909,18,11,39,-0.32114086,False,False
12910,33,7,31,-0.32114086,False,False
12911,31,0,24,-0.32114327,False,False
12912,45,10,10,-0.3211437,False,False
12913,20,10,7,-0.32114452,False,False
12914,6,14,5,-0.32114634,False,False
12915,5,6,39,-0.32114923,False,False
12916,20,7,16,-0.32115084,False,False
12917,36,9,8,-0.3211514,False,False
12918,24,13,11,-0.32115516,False,False
12919,5,15,31,-0.32115805,False,False
12920,33,8,20,-0.3211589,False,False
12921,22,11,39,-0.32116,False,False
12922,2,15,27,-0.3211618,False,False
12923,41,0,9,-0.321162,False,False
12924,26,1,10,-0.32116374,False,False
12925,10,1,15,-0.321165,False,False
12926,11,0,20,-0.32116714,False,False
12927,15,1,14,-0.3211702,False,False
12928,46,6,16,-0.32117304,False,False
12929,25,3,0,-0.32117417,False,False
12930,23,13,24,-0.32117543,False,False
12931,42,14,3,-0.32118282,False,False
12932,38,2,7,-0.3211856,False,False
12933,29,8,37,-0.32118642,False,False
12934,42,16,0,-0.3211868,False,False
12935,9,6,29,-0.32118788,False,False
12936,32,13,20,-0.32118884,False,False
12937,41,8,0,-0.32118958,False,False
12938,2,8,18,-0.32119215,False,False
12939,4,11,41,-0.3211926,False,False
12940,27,15,8,-0.32119292,False,False
12941,34,7,32,-0.32119504,False,False
12942,37,6,35,-0.32119626,False,False
12943,39,9,19,-0.32119644,False,False
12944,26,8,33,-0.3212033,False,False
12945,7,14,28,-0.32120383,False,False
12946,8,0,0,-0.32121164,False,False
12947,41,12,39,-0.32121187,False,False
12948,32,16,7,-0.32121193,False,False
12949,35,10,3,-0.32121307,False,False
12950,39,12,10,-0.321214,False,False
12951,28,16,35,-0.3212145,False,False
12952,39,15,10,-0.32121727,False,False
12953,23,1,44,-0.32121804,False,False
12954,8,4,14,-0.32121894,False,False
12955,43,2,3,-0.32121968,False,False
12956,44,13,39,-0.32121998,False,False
12957,3,12,39,-0.3212204,False,False
12958,5,5,31,-0.32122084,False,False
12959,9,6,13,-0.3212209,False,False
12960,19,15,22,-0.3212216,False,False
12961,16,16,30,-0.32122278,False,False
12962,23,3,21,-0.321225,False,False
12963,25,13,38,-0.32122585,False,False
12964,4,6,41,-0.3212263,False,False
12965,10,9,41,-0.3212276,False,False
12966,19,1,44,-0.3212305,False,False
12967,15,15,29,-0.321234,False,False
12968,24,8,37,-0.3212344,False,False
12969,18,6,14,-0.32123476,False,False
12970,38,1,6,-0.32123587,False,False
12971,33,0,14,-0.32123685,False,False
12972,25,10,17,-0.3212371,False,False
12973,12,5,45,-0.32123813,False,False
12974,19,10,4,-0.32124075,False,False
12975,22,14,22,-0.3212421,False,False
12976,10,1,11,-0.32124293,False,False
12977,36,4,38,-0.32124314,False,False
12978,32,13,0,-0.32124412,False,False
12979,38,0,32,-0.32124573,False,False
12980,30,14,36,-0.32125014,False,False
12981,39,2,26,-0.32125035,False,False
12982,22,0,10,-0.32125047,False,False
12983,41,9,5,-0.321251,False,False
12984,17,6,25,-0.32125208,False,False
12985,37,5,18,-0.32125416,False,False
12986,31,9,13,-0.3212543,False,False
12987,33,0,20,-0.32125524,False,False
12988,40,2,34,-0.3212568,False,False
12989,9,6,2,-0.32125878,False,False
12990,31,1,1,-0.32125968,False,False
12991,5,2,18,-0.32126507,False,False
12992,41,1,14,-0.32126644,False,False
12993,7,5,32,-0.32126644,False,False
12994,10,8,16,-0.32126945,False,False
12995,5,11,8,-0.32127023,False,False
12996,21,5,31,-0.3212729,False,False
12997,3,2,12,-0.3212753,False,False
12998,5,2,33,-0.32127595,False,False
12999,15,10,46,-0.3212763,False,False
13000,37,15,21,-0.32127702,False,False
13001,10,5,34,-0.32127798,False,False
13002,18,4,20,-0.32128078,False,False
13003,22,10,3,-0.32128102,False,False
13004,29,3,40,-0.32128137,False,False
13005,37,0,39,-0.32128182,False,False
13006,31,6,11,-0.32128245,False,False
13007,30,0,20,-0.32128328,False,False
13008,3,6,14,-0.32128417,False,False
13009,45,2,25,-0.32128772,False,False
13010,34,13,33,-0.3212916,False,False
13011,45,13,38,-0.321292,False,False
13012,12,12,16,-0.32129428,False,False
13013,3,8,3,-0.321296,False,False
13014,24,10,34,-0.3212961,False,False
13015,46,13,3,-0.32129776,False,False
13016,46,0,26,-0.32129836,False,False
13017,41,3,6,-0.32129988,False,False
13018,43,9,8,-0.32130143,False,False
13019,8,11,32,-0.32130435,False,False
13020,7,5,7,-0.32130474,False,False
13021,0,0,45,-0.32130852,False,False
13022,16,0,44,-0.3213099,False,False
13023,30,6,13,-0.32131222,False,False
13024,14,0,3,-0.32131416,False,False
13025,40,2,3,-0.32131666,False,False
13026,7,12,1,-0.32131964,False,False
13027,31,15,39,-0.32131994,False,False
13028,2,11,13,-0.32132193,False,False
13029,38,6,21,-0.32132253,False,False
13030,0,15,32,-0.32132265,False,False
13031,31,10,16,-0.32132265,False,False
13032,40,8,46,-0.32132462,False,False
13033,4,0,16,-0.32132527,False,False
13034,37,16,17,-0.32132584,False,False
13035,46,2,10,-0.32133093,False,False
13036,3,9,16,-0.3213311,False,False
13037,25,1,33,-0.3213312,False,False
13038,5,4,25,-0.3213326,False,False
13039,6,13,29,-0.3213347,False,False
13040,29,10,30,-0.3213358,False,False
13041,8,0,33,-0.32133913,False,False
13042,25,8,46,-0.32134265,False,False
13043,32,1,15,-0.32134286,False,False
13044,11,12,10,-0.32134292,False,False
13045,6,13,9,-0.32134324,False,False
13046,41,1,18,-0.32134393,False,False
13047,4,16,34,-0.3213442,False,False
13048,10,6,5,-0.32134452,False,False
13049,46,7,44,-0.32134455,False,False
13050,22,9,33,-0.3213459,False,False
13051,1,13,18,-0.32134712,False,False
13052,46,0,41,-0.32134774,False,False
13053,33,2,38,-0.32134902,False,False
13054,3,1,21,-0.32135302,False,False
13055,35,7,43,-0.32135552,False,False
13056,2,9,12,-0.32135627,False,False
13057,3,9,19,-0.32135803,False,False
13058,37,8,30,-0.32135874,False,False
13059,3,6,6,-0.32135954,False,False
13060,36,15,36,-0.32135996,False,False
13061,17,0,26,-0.32136095,False,False
13062,3,4,29,-0.32136223,False,False
13063,42,12,40,-0.3213647,False,False
13064,1,12,44,-0.3213689,False,False
13065,5,14,35,-0.32137,False,False
13066,8,6,21,-0.32137015,False,False
13067,41,12,10,-0.32137036,False,False
13068,6,16,25,-0.32137045,False,False
13069,43,0,19,-0.32137313,False,False
13070,20,0,10,-0.32137343,False,False
13071,24,16,25,-0.3213756,False,False
13072,8,12,32,-0.32137585,False,False
13073,43,16,19,-0.32137728,False,False
13074,7,5,42,-0.3213784,False,False
13075,14,1,29,-0.32137898,False,False
13076,4,7,38,-0.3213817,False,False
13077,3,14,3,-0.3213839,False,False
13078,22,7,34,-0.32138446,False,False
13079,27,13,30,-0.32138664,False,False
13080,45,6,4,-0.321387,False,False
13081,34,8,41,-0.32138878,False,False
